match_id,batter,runs_scored,balls_faced,fours,sixes,scored_30_plus,bowling_team,avg_vs_opponent,strike_rate,average_per_innings
598025,Yuvraj Singh,34,25,2,3,1,Punjab Kings,28.0,124.78,21.86
598025,SPD Smith,6,9,0,0,0,Punjab Kings,19.0,124.81,26.83
598025,RV Uthappa,37,34,4,0,1,Punjab Kings,24.0,126.15,25.15
598025,Mandeep Singh,77,58,7,0,1,Pune Warriors,17.75,120.31,17.59
598025,LJ Wright,34,11,6,1,1,Punjab Kings,0.0,168.25,21.2
598025,M Vohra,22,13,3,0,0,Pune Warriors,43.0,125.49,21.24
598025,Azhar Mahmood,0,4,0,0,0,Pune Warriors,0.0,124.76,18.48
598025,AM Nayar,2,2,0,0,0,Punjab Kings,17.25,114.29,13.44
598025,AJ Finch,64,43,8,2,1,Punjab Kings,3.0,123.35,23.24
598025,AC Gilchrist,4,3,1,0,0,Pune Warriors,9.2,133.05,25.86
598025,DA Miller,80,42,5,5,1,Pune Warriors,0.0,134.68,23.77
598026,MS Dhoni,21,17,1,0,0,Rajasthan Royals,17.4,132.84,23.0
598026,STR Binny,36,23,3,1,1,Chennai Super Kings,17.0,125.71,13.33
598026,SR Watson,101,64,6,6,1,Chennai Super Kings,27.2,134.16,27.52
598026,RA Jadeja,0,2,0,0,0,Rajasthan Royals,19.0,124.43,16.44
598026,R Dravid,6,10,0,0,0,Chennai Super Kings,26.0,113.35,26.51
598026,MEK Hussey,88,52,13,1,1,Rajasthan Royals,48.0,119.96,34.09
598026,SK Raina,51,35,4,2,1,Rajasthan Royals,33.2,132.54,27.68
598026,DJ Bravo,15,9,0,1,0,Rajasthan Royals,7.0,125.1,14.18
598026,DH Yagnik,7,8,1,0,0,Chennai Super Kings,4.67,119.72,10.0
598026,CH Morris,1,1,0,0,0,Rajasthan Royals,0.0,149.64,12.61
598026,M Vijay,3,5,0,0,0,Rajasthan Royals,45.4,118.61,24.94
598026,BJ Hodge,9,6,1,0,0,Chennai Super Kings,21.2,121.42,22.22
598026,AM Rahane,16,16,1,0,0,Chennai Super Kings,22.0,120.32,27.15
598027,Yuvraj Singh,16,14,2,0,0,Royal Challengers Bengaluru,33.2,124.78,21.86
598027,V Kohli,11,9,0,1,0,Pune Warriors,30.67,128.51,32.84
598027,TM Dilshan,33,38,5,0,1,Pune Warriors,24.0,110.12,23.06
598027,SS Tiwary,2,2,0,0,0,Pune Warriors,28.67,115.72,20.47
598027,SPD Smith,41,32,6,0,1,Royal Challengers Bengaluru,20.0,124.81,26.83
598027,RV Uthappa,0,2,0,0,0,Royal Challengers Bengaluru,39.4,126.15,25.15
598027,R Rampaul,0,1,0,0,0,Pune Warriors,0.0,98.08,7.29
598027,MR Marsh,24,24,0,2,0,Royal Challengers Bengaluru,0.0,125.0,18.47
598027,M Manhas,11,13,1,0,0,Royal Challengers Bengaluru,8.0,105.76,13.53
598027,LJ Wright,7,4,0,1,0,Royal Challengers Bengaluru,0.0,168.25,21.2
598027,IC Pandey,0,2,0,0,0,Royal Challengers Bengaluru,0.0,0.0,0.0
598027,CH Gayle,175,69,13,17,1,Pune Warriors,62.33,142.12,35.44
598027,B Kumar,6,12,1,0,0,Royal Challengers Bengaluru,2.0,90.53,4.71
598027,AJ Finch,18,15,4,0,0,Royal Challengers Bengaluru,25.0,123.35,23.24
598027,AG Murtaza,5,4,1,0,0,Royal Challengers Bengaluru,0.0,71.43,3.33
598027,AB de Villiers,31,9,3,3,1,Pune Warriors,22.67,148.58,30.48
598027,AB Dinda,1,1,0,0,0,Royal Challengers Bengaluru,0.0,52.0,1.62
598028,V Sehwag,30,22,6,0,1,Punjab Kings,20.4,148.83,26.23
598028,UBT Chand,7,8,0,1,0,Punjab Kings,18.0,95.54,15.0
598028,SE Marsh,45,46,7,0,1,Delhi Capitals,39.0,130.11,36.07
598028,R Sathish,22,13,2,1,0,Delhi Capitals,0.0,114.41,11.25
598028,M Morkel,13,4,0,2,0,Punjab Kings,16.0,135.48,6.3
598028,IK Pathan,1,7,0,0,0,Punjab Kings,9.0,116.75,14.02
598028,DA Warner,0,1,0,0,0,Punjab Kings,41.0,135.43,35.69
598028,DA Miller,44,24,3,4,1,Delhi Capitals,4.0,134.68,23.77
598028,CM Gautam,12,8,2,0,0,Punjab Kings,0.0,106.96,13.0
598028,BJ Rohrer,49,29,4,3,1,Punjab Kings,0.0,132.19,24.12
598028,Azhar Mahmood,9,14,1,0,0,Delhi Capitals,22.5,124.76,18.48
598028,AC Gilchrist,42,26,5,2,1,Delhi Capitals,18.8,133.05,25.86
598028,DPMD Jayawardene,39,42,3,1,1,Punjab Kings,46.67,118.79,23.18
598029,KA Pollard,33,24,2,1,1,Kolkata Knight Riders,9.0,140.46,20.46
598029,YK Pathan,19,7,3,1,0,Mumbai Indians,26.6,138.05,21.06
598029,SR Tendulkar,2,6,0,0,0,Kolkata Knight Riders,34.8,114.19,29.92
598029,RG Sharma,34,28,1,2,1,Kolkata Knight Riders,29.2,127.92,26.41
598029,R Bhatia,1,1,0,0,0,Mumbai Indians,7.2,117.93,7.28
598029,MK Tiwary,33,24,2,1,1,Mumbai Indians,28.6,113.83,20.42
598029,KD Karthik,7,6,1,0,0,Kolkata Knight Riders,20.0,131.35,20.79
598029,G Gambhir,26,20,2,1,0,Mumbai Indians,11.2,119.67,27.93
598029,Harbhajan Singh,7,2,0,1,0,Kolkata Knight Riders,13.2,130.97,9.47
598029,EJG Morgan,31,25,4,1,1,Mumbai Indians,7.0,119.05,19.0
598029,DR Smith,62,45,3,5,1,Kolkata Knight Riders,0.0,132.28,27.1
598029,DB Das,6,7,1,0,0,Mumbai Indians,11.67,113.86,13.82
598029,AT Rayudu,13,8,1,0,0,Kolkata Knight Riders,16.75,124.58,23.5
598029,JH Kallis,37,38,4,0,1,Mumbai Indians,31.2,105.94,25.55
598030,MS Dhoni,67,38,7,4,1,Sunrisers Hyderabad,0.0,132.84,23.0
598030,Q de Kock,4,3,1,0,0,Chennai Super Kings,0.0,131.12,29.53
598030,MEK Hussey,45,28,5,2,1,Sunrisers Hyderabad,0.0,119.96,34.09
598030,S Dhawan,63,48,10,0,1,Chennai Super Kings,18.4,123.45,30.63
598030,X Thalaivan Sargunam,10,17,0,0,0,Chennai Super Kings,0.0,58.82,10.0
598030,RA Jadeja,1,4,0,0,0,Sunrisers Hyderabad,0.0,124.43,16.44
598030,M Vijay,18,23,2,0,0,Sunrisers Hyderabad,0.0,118.61,24.94
598030,SK Raina,16,13,1,0,0,Sunrisers Hyderabad,0.0,132.54,27.68
598030,DJG Sammy,19,12,2,1,0,Chennai Super Kings,0.0,117.53,14.75
598030,DJ Bravo,7,16,0,0,0,Sunrisers Hyderabad,0.0,125.1,14.18
598030,CL White,2,3,0,0,0,Chennai Super Kings,33.5,125.45,21.58
598030,CH Morris,0,1,0,0,0,Sunrisers Hyderabad,0.0,149.64,12.61
598030,A Mishra,15,21,2,0,0,Chennai Super Kings,6.33,86.59,6.93
598030,A Ashish Reddy,36,16,2,3,1,Chennai Super Kings,3.0,142.86,12.17
598030,GH Vihari,2,3,0,0,0,Chennai Super Kings,0.0,85.8,12.35
598031,YK Pathan,0,1,0,0,0,Punjab Kings,14.8,138.05,21.06
598031,SMSM Senanayake,0,1,0,0,0,Punjab Kings,1.0,58.82,2.5
598031,PP Chawla,0,2,0,0,0,Kolkata Knight Riders,7.2,107.59,7.26
598031,Mandeep Singh,25,20,5,0,0,Kolkata Knight Riders,28.33,120.31,17.59
598031,MS Bisla,51,45,3,3,1,Punjab Kings,12.67,108.28,20.46
598031,M Vohra,31,21,3,1,1,Kolkata Knight Riders,17.0,125.49,21.24
598031,JH Kallis,37,33,6,0,1,Punjab Kings,8.4,105.94,25.55
598031,Gurkeerat Singh,28,15,2,2,0,Kolkata Knight Riders,0.0,117.2,15.97
598031,G Gambhir,8,6,2,0,0,Punjab Kings,43.8,119.67,27.93
598031,EJG Morgan,42,27,3,4,1,Punjab Kings,37.5,119.05,19.0
598031,DJ Hussey,21,20,1,0,0,Kolkata Knight Riders,17.25,120.07,21.67
598031,DA Miller,10,8,0,1,0,Kolkata Knight Riders,20.0,134.68,23.77
598031,Azhar Mahmood,2,7,0,0,0,Kolkata Knight Riders,0.0,124.76,18.48
598031,AC Gilchrist,27,27,4,0,0,Kolkata Knight Riders,17.4,133.05,25.86
598032,SR Watson,98,53,13,4,1,Sunrisers Hyderabad,0.0,134.16,27.52
598032,S Dhawan,0,2,0,0,0,Rajasthan Royals,22.0,123.45,30.63
598032,R Dravid,36,36,4,1,1,Sunrisers Hyderabad,0.0,113.35,26.51
598032,PA Reddy,2,5,0,0,0,Rajasthan Royals,42.0,98.2,16.4
598032,NLTC Perera,4,4,1,0,0,Rajasthan Royals,1.0,130.06,14.13
598032,KV Sharma,6,8,1,0,0,Rajasthan Royals,0.0,114.71,9.0
598032,STR Binny,9,10,1,0,0,Sunrisers Hyderabad,0.0,125.71,13.33
598032,GH Vihari,4,9,0,0,0,Rajasthan Royals,0.0,85.8,12.35
598032,DW Steyn,18,9,2,1,0,Rajasthan Royals,7.0,102.45,5.06
598032,DJG Sammy,60,44,8,1,1,Rajasthan Royals,0.0,117.53,14.75
598032,AM Rahane,1,9,0,0,0,Sunrisers Hyderabad,0.0,120.32,27.15
598032,A Mishra,21,33,2,0,0,Rajasthan Royals,2.0,86.59,6.93
598032,A Ashish Reddy,14,11,1,0,0,Rajasthan Royals,10.0,142.86,12.17
598032,KC Sangakkara,4,4,1,0,0,Rajasthan Royals,18.6,118.47,24.81
598033,V Kohli,1,4,0,0,0,Mumbai Indians,16.6,128.51,32.84
598033,TM Dilshan,13,19,2,0,0,Mumbai Indians,28.4,110.12,23.06
598033,SS Tiwary,21,21,0,1,0,Mumbai Indians,15.0,115.72,20.47
598033,SL Malinga,0,1,0,0,0,Royal Challengers Bengaluru,7.0,85.44,4.4
598033,RG Sharma,10,8,1,0,0,Royal Challengers Bengaluru,5.8,127.92,26.41
598033,R Vinay Kumar,26,20,4,0,0,Mumbai Indians,9.8,107.27,7.38
598033,R Rampaul,23,18,3,0,0,Mumbai Indians,0.0,98.08,7.29
598033,MG Johnson,9,5,0,1,0,Royal Challengers Bengaluru,0.0,99.4,5.96
598033,SR Tendulkar,23,13,5,0,0,Royal Challengers Bengaluru,28.4,114.19,29.92
598033,KB Arun Karthik,12,8,0,1,0,Mumbai Indians,19.0,96.23,6.38
598033,KA Pollard,34,17,2,3,1,Royal Challengers Bengaluru,22.8,140.46,20.46
598033,J Syed Mohammad,9,11,1,0,0,Mumbai Indians,0.0,107.41,5.8
598033,Harbhajan Singh,16,8,3,0,0,Royal Challengers Bengaluru,8.0,130.97,9.47
598033,DR Smith,50,37,4,3,1,Royal Challengers Bengaluru,4.33,132.28,27.1
598033,CH Gayle,18,20,2,1,0,Mumbai Indians,68.8,142.12,35.44
598033,AB de Villiers,2,3,0,0,0,Mumbai Indians,17.6,148.58,30.48
598033,KD Karthik,43,34,3,1,1,Royal Challengers Bengaluru,29.2,131.35,20.79
598034,YK Pathan,3,3,0,0,0,Chennai Super Kings,12.0,138.05,21.06
598034,WP Saha,39,24,4,2,1,Kolkata Knight Riders,0.0,123.9,20.52
598034,SK Raina,44,25,4,1,1,Kolkata Knight Riders,27.2,132.54,27.68
598034,RA Jadeja,1,1,0,0,0,Kolkata Knight Riders,17.0,124.43,16.44
598034,MS Dhoni,18,13,1,1,0,Kolkata Knight Riders,22.8,132.84,23.0
598034,MEK Hussey,95,59,11,2,1,Kolkata Knight Riders,36.6,119.96,34.09
598034,JH Kallis,19,20,0,1,0,Chennai Super Kings,34.8,105.94,25.55
598034,G Gambhir,14,8,3,0,0,Chennai Super Kings,33.6,119.67,27.93
598034,EJG Morgan,32,25,2,2,1,Chennai Super Kings,3.5,119.05,19.0
598034,BB McCullum,6,7,1,0,0,Chennai Super Kings,23.8,126.85,26.44
598034,MS Bisla,92,64,14,2,1,Chennai Super Kings,41.0,108.28,20.46
598035,M Manhas,2,4,0,0,0,Delhi Capitals,20.0,105.76,13.53
598035,Yuvraj Singh,31,25,4,0,1,Delhi Capitals,25.0,124.78,21.86
598035,V Sehwag,28,30,2,2,0,Pune Warriors,60.33,148.83,26.23
598035,UBT Chand,17,20,2,0,0,Pune Warriors,0.0,95.54,15.0
598035,SPD Smith,17,8,2,1,0,Delhi Capitals,34.0,124.81,26.83
598035,LJ Wright,19,18,3,0,0,Delhi Capitals,0.0,168.25,21.2
598035,RV Uthappa,37,34,4,0,1,Delhi Capitals,20.2,126.15,25.15
598035,IK Pathan,4,1,1,0,0,Pune Warriors,14.5,116.75,14.02
598035,KM Jadhav,25,20,0,2,0,Pune Warriors,0.0,119.37,14.91
598035,DPMD Jayawardene,12,18,2,0,0,Pune Warriors,9.0,118.79,23.18
598035,DA Warner,51,25,4,4,1,Pune Warriors,32.5,135.43,35.69
598035,BJ Rohrer,13,14,1,0,0,Pune Warriors,0.0,132.19,24.12
598035,AJ Finch,37,34,5,0,1,Delhi Capitals,0.0,123.35,23.24
598036,V Kohli,32,35,3,0,1,Rajasthan Royals,18.4,128.51,32.84
598036,SV Samson,63,42,7,2,1,Royal Challengers Bengaluru,0.0,135.14,27.28
598036,STR Binny,6,3,1,0,0,Royal Challengers Bengaluru,26.5,125.71,13.33
598036,SS Tiwary,8,9,0,0,0,Rajasthan Royals,27.5,115.72,20.47
598036,SR Watson,41,32,3,1,1,Royal Challengers Bengaluru,33.8,134.16,27.52
598036,R Vinay Kumar,22,6,0,3,0,Rajasthan Royals,7.4,107.27,7.38
598036,R Rampaul,3,4,0,0,0,Rajasthan Royals,0.0,98.08,7.29
598036,R Dravid,22,17,4,0,0,Royal Challengers Bengaluru,38.75,113.35,26.51
598036,MC Henriques,22,19,2,1,0,Rajasthan Royals,0.0,124.84,18.52
598036,JP Faulkner,1,1,0,0,0,Royal Challengers Bengaluru,3.0,129.8,11.71
598036,CH Gayle,34,17,6,1,1,Rajasthan Royals,26.2,142.12,35.44
598036,BJ Hodge,32,18,1,2,1,Royal Challengers Bengaluru,11.2,121.42,22.22
598036,AM Rahane,2,7,0,0,0,Royal Challengers Bengaluru,41.8,120.32,27.15
598036,AB de Villiers,21,13,3,0,0,Rajasthan Royals,33.2,148.58,30.48
598036,A Mukund,19,22,1,0,0,Rajasthan Royals,0.0,82.61,9.5
598036,OA Shah,1,1,0,0,0,Royal Challengers Bengaluru,24.0,124.94,23.0
598037,Mandeep Singh,9,9,2,0,0,Mumbai Indians,18.0,120.31,17.59
598037,SR Tendulkar,9,10,2,0,0,Punjab Kings,28.6,114.19,29.92
598037,SE Marsh,10,13,1,0,0,Mumbai Indians,49.2,130.11,36.07
598037,RG Sharma,79,40,6,6,1,Punjab Kings,28.6,127.92,26.41
598037,PP Chawla,12,11,0,1,0,Mumbai Indians,8.0,107.59,7.26
598037,P Kumar,24,16,1,2,0,Mumbai Indians,3.25,105.26,5.96
598037,P Awana,0,2,0,0,0,Mumbai Indians,0.0,35.71,1.0
598037,MS Gony,0,3,0,0,0,Mumbai Indians,0.0,130.26,6.6
598037,M Vohra,1,2,0,0,0,Mumbai Indians,0.0,125.49,21.24
598037,KD Karthik,25,20,2,1,0,Punjab Kings,21.4,131.35,20.79
598037,KA Pollard,20,22,1,1,0,Punjab Kings,13.0,140.46,20.46
598037,Gurkeerat Singh,2,4,0,0,0,Mumbai Indians,0.0,117.2,15.97
598037,DR Smith,33,33,3,1,1,Punjab Kings,20.0,132.28,27.1
598037,DJ Hussey,34,18,5,1,1,Mumbai Indians,22.0,120.07,21.67
598037,DA Miller,56,35,1,5,1,Mumbai Indians,19.5,134.68,23.77
598037,Azhar Mahmood,9,13,1,0,0,Mumbai Indians,10.0,124.76,18.48
598038,Yuvraj Singh,5,5,1,0,0,Chennai Super Kings,30.0,124.78,21.86
598038,WP Saha,13,15,1,1,0,Pune Warriors,0.0,123.9,20.52
598038,TL Suman,0,1,0,0,0,Chennai Super Kings,21.5,115.16,17.33
598038,SPD Smith,35,40,3,0,1,Chennai Super Kings,35.33,124.81,26.83
598038,SK Raina,63,50,5,1,1,Pune Warriors,12.8,132.54,27.68
598038,S Badrinath,34,32,2,0,1,Pune Warriors,41.25,115.74,22.17
598038,RV Uthappa,10,11,0,1,0,Chennai Super Kings,15.0,126.15,25.15
598038,R Sharma,0,1,0,0,0,Chennai Super Kings,1.0,85.71,3.47
598038,MEK Hussey,5,8,1,0,0,Pune Warriors,35.0,119.96,34.09
598038,LJ Wright,2,6,0,0,0,Chennai Super Kings,0.0,168.25,21.2
598038,KW Richardson,26,20,2,1,0,Chennai Super Kings,0.0,92.31,9.0
598038,B Kumar,24,25,1,1,0,Chennai Super Kings,2.0,90.53,4.71
598038,AM Nayar,2,4,0,0,0,Chennai Super Kings,19.0,114.29,13.44
598038,AJ Finch,15,9,2,1,0,Chennai Super Kings,67.0,123.35,23.24
598038,AB Dinda,2,2,0,0,0,Chennai Super Kings,0.0,52.0,1.62
598038,MS Dhoni,45,16,4,3,1,Pune Warriors,22.5,132.84,23.0
598039,KD Karthik,0,2,0,0,0,Sunrisers Hyderabad,0.0,131.35,20.79
598039,SR Tendulkar,14,14,2,0,0,Sunrisers Hyderabad,0.0,114.19,29.92
598039,RG Sharma,22,22,2,0,0,Sunrisers Hyderabad,0.0,127.92,26.41
598039,PA Reddy,7,9,1,0,0,Mumbai Indians,0.0,98.2,16.4
598039,KC Sangakkara,21,21,3,0,0,Mumbai Indians,27.8,118.47,24.81
598039,S Dhawan,73,57,9,1,1,Mumbai Indians,29.8,123.45,30.63
598039,GH Vihari,25,23,2,0,0,Mumbai Indians,0.0,85.8,12.35
598039,DR Smith,38,40,3,2,1,Sunrisers Hyderabad,0.0,132.28,27.1
598039,DJG Sammy,1,1,0,0,0,Mumbai Indians,0.0,117.53,14.75
598039,KA Pollard,14,19,1,0,0,Sunrisers Hyderabad,0.0,140.46,20.46
598039,AT Rayudu,34,28,4,0,1,Sunrisers Hyderabad,0.0,124.58,23.5
598040,YK Pathan,20,16,2,1,0,Delhi Capitals,14.0,138.05,21.06
598040,V Sehwag,17,15,3,0,0,Kolkata Knight Riders,30.2,148.83,26.23
598040,UBT Chand,37,39,4,0,1,Kolkata Knight Riders,0.0,95.54,15.0
598040,S Narwal,23,16,4,0,0,Delhi Capitals,12.0,127.59,9.25
598040,R Bhatia,26,26,2,0,0,Delhi Capitals,7.0,117.93,7.28
598040,JH Kallis,12,16,2,0,0,Delhi Capitals,19.6,105.94,25.55
598040,MS Bisla,4,8,1,0,0,Delhi Capitals,3.0,108.28,20.46
598040,DPMD Jayawardene,5,9,0,0,0,Kolkata Knight Riders,43.2,118.79,23.18
598040,DB Das,18,28,1,1,0,Delhi Capitals,9.5,113.86,13.82
598040,DA Warner,66,42,6,3,1,Kolkata Knight Riders,10.2,135.43,35.69
598040,BJ Rohrer,10,3,0,1,0,Kolkata Knight Riders,0.0,132.19,24.12
598040,B Lee,16,6,0,2,0,Delhi Capitals,3.67,121.57,6.53
598040,EJG Morgan,10,9,2,0,0,Delhi Capitals,10.33,119.05,19.0
598041,Mandeep Singh,15,15,2,0,0,Chennai Super Kings,29.67,120.31,17.59
598041,WP Saha,18,18,1,1,0,Punjab Kings,26.0,123.9,20.52
598041,SK Raina,100,54,7,6,1,Punjab Kings,20.2,132.54,27.68
598041,SE Marsh,73,51,8,2,1,Chennai Super Kings,42.6,130.11,36.07
598041,RA Jadeja,5,2,1,0,0,Punjab Kings,23.4,124.43,16.44
598041,R Sathish,0,1,0,0,0,Chennai Super Kings,4.25,114.41,11.25
598041,MS Gony,0,1,0,0,0,Chennai Super Kings,4.0,130.26,6.6
598041,DJ Hussey,22,16,2,1,0,Chennai Super Kings,12.0,120.07,21.67
598041,MEK Hussey,35,30,3,0,1,Punjab Kings,69.67,119.96,34.09
598041,LA Pomersbach,7,9,1,0,0,Chennai Super Kings,19.0,120.32,18.88
598041,JA Morkel,23,16,2,1,0,Punjab Kings,10.2,136.94,14.55
598041,Gurkeerat Singh,0,1,0,0,0,Chennai Super Kings,31.0,117.2,15.97
598041,DA Miller,51,26,5,2,1,Chennai Super Kings,19.0,134.68,23.77
598041,MS Dhoni,2,2,0,0,0,Punjab Kings,21.2,132.84,23.0
598042,R Sharma,0,1,0,0,0,Royal Challengers Bengaluru,0.0,85.71,3.47
598042,V Kohli,25,18,3,0,0,Pune Warriors,25.75,128.51,32.84
598042,Yuvraj Singh,16,11,0,2,0,Royal Challengers Bengaluru,30.4,124.78,21.86
598042,TL Suman,11,14,1,0,0,Royal Challengers Bengaluru,25.0,115.16,17.33
598042,SS Tiwary,52,48,2,2,1,Pune Warriors,22.0,115.72,20.47
598042,SPD Smith,4,4,1,0,0,Royal Challengers Bengaluru,27.0,124.81,26.83
598042,RV Uthappa,75,47,5,5,1,Royal Challengers Bengaluru,29.8,126.15,25.15
598042,MC Henriques,27,13,4,1,0,Pune Warriors,0.0,124.84,18.52
598042,AB de Villiers,50,23,6,2,1,Pune Warriors,24.75,148.58,30.48
598042,BAW Mendis,2,4,0,0,0,Royal Challengers Bengaluru,1.0,50.0,1.0
598042,B Kumar,2,3,0,0,0,Royal Challengers Bengaluru,4.0,90.53,4.71
598042,AM Nayar,1,3,0,0,0,Royal Challengers Bengaluru,12.6,114.29,13.44
598042,AJ Finch,15,12,1,1,0,Royal Challengers Bengaluru,21.5,123.35,23.24
598042,AD Mathews,32,20,0,3,1,Royal Challengers Bengaluru,7.75,120.87,17.66
598042,AB Dinda,6,5,1,0,0,Royal Challengers Bengaluru,0.5,52.0,1.62
598042,CH Gayle,21,21,2,1,0,Pune Warriors,90.5,142.12,35.44
598043,YK Pathan,49,36,3,3,1,Rajasthan Royals,7.33,138.05,21.06
598043,SV Samson,40,36,1,2,1,Kolkata Knight Riders,0.0,135.14,27.28
598043,STR Binny,3,5,0,0,0,Kolkata Knight Riders,11.0,125.71,13.33
598043,SR Watson,35,39,4,0,1,Kolkata Knight Riders,20.2,134.16,27.52
598043,R Dravid,6,3,1,0,0,Kolkata Knight Riders,31.6,113.35,26.51
598043,OA Shah,24,23,2,0,0,Kolkata Knight Riders,27.0,124.94,23.0
598043,JP Faulkner,1,4,0,0,0,Kolkata Knight Riders,0.0,129.8,11.71
598043,JH Kallis,33,30,2,1,1,Rajasthan Royals,23.2,105.94,25.55
598043,G Gambhir,12,16,1,0,0,Rajasthan Royals,28.6,119.67,27.93
598043,DH Yagnik,10,6,2,0,0,Kolkata Knight Riders,16.0,119.72,10.0
598043,AM Rahane,6,10,1,0,0,Kolkata Knight Riders,14.2,120.32,27.15
598043,MS Bisla,29,26,4,1,0,Rajasthan Royals,12.0,108.28,20.46
598044,KM Jadhav,3,4,0,0,0,Sunrisers Hyderabad,30.0,119.37,14.91
598044,UT Yadav,2,5,0,0,0,Sunrisers Hyderabad,6.0,98.58,4.33
598044,UBT Chand,17,25,3,0,0,Sunrisers Hyderabad,0.0,95.54,15.0
598044,S Nadeem,0,3,0,0,0,Sunrisers Hyderabad,0.0,44.32,1.95
598044,S Dhawan,22,16,4,0,0,Delhi Capitals,41.25,123.45,30.63
598044,PA Patel,14,18,1,0,0,Delhi Capitals,21.6,116.63,20.94
598044,V Sehwag,8,17,0,0,0,Sunrisers Hyderabad,12.0,148.83,26.23
598044,KC Sangakkara,8,14,0,0,0,Delhi Capitals,25.2,118.47,24.81
598044,DPMD Jayawardene,11,12,1,1,0,Sunrisers Hyderabad,12.0,118.79,23.18
598044,IK Pathan,13,19,0,0,0,Sunrisers Hyderabad,23.0,116.75,14.02
598044,GH Vihari,11,11,2,0,0,Delhi Capitals,17.0,85.8,12.35
598044,DJG Sammy,18,20,0,1,0,Delhi Capitals,0.0,117.53,14.75
598044,DA Warner,8,15,0,0,0,Sunrisers Hyderabad,0.0,135.43,35.69
598044,BMAJ Mendis,11,9,0,0,0,Sunrisers Hyderabad,0.0,85.19,7.67
598044,A Nehra,0,1,0,0,0,Sunrisers Hyderabad,0.0,65.08,2.41
598044,A Ashish Reddy,5,7,1,0,0,Delhi Capitals,16.0,142.86,12.17
598044,J Botha,1,7,0,0,0,Sunrisers Hyderabad,9.0,112.36,14.61
598045,V Kohli,57,43,6,2,1,Punjab Kings,25.8,128.51,32.84
598045,SE Marsh,8,4,2,0,0,Royal Challengers Bengaluru,23.8,130.11,36.07
598045,R Sathish,12,6,1,1,0,Royal Challengers Bengaluru,21.0,114.41,11.25
598045,MC Henriques,0,1,0,0,0,Punjab Kings,0.0,124.84,18.52
598045,KL Rahul,8,4,2,0,0,Punjab Kings,0.0,131.05,38.43
598045,DA Miller,2,4,0,0,0,Royal Challengers Bengaluru,8.0,134.68,23.77
598045,CH Gayle,77,56,4,6,1,Punjab Kings,70.6,142.12,35.44
598045,CA Pujara,19,20,3,0,0,Punjab Kings,0.0,96.77,17.73
598045,Azhar Mahmood,61,42,8,1,1,Royal Challengers Bengaluru,17.5,124.76,18.48
598045,AC Gilchrist,85,57,10,3,1,Royal Challengers Bengaluru,28.4,133.05,25.86
598045,AB de Villiers,6,2,0,1,0,Punjab Kings,27.4,148.58,30.48
598046,SR Tendulkar,15,21,1,1,0,Chennai Super Kings,21.2,114.19,29.92
598046,SK Raina,0,1,0,0,0,Mumbai Indians,17.4,132.54,27.68
598046,S Badrinath,0,3,0,0,0,Mumbai Indians,29.0,115.74,22.17
598046,RG Sharma,39,31,3,1,1,Chennai Super Kings,33.8,127.92,26.41
598046,RA Jadeja,20,18,2,0,0,Mumbai Indians,10.8,124.43,16.44
598046,R Ashwin,2,8,0,0,0,Mumbai Indians,1.25,114.61,8.99
598046,MS Dhoni,10,12,1,0,0,Mumbai Indians,26.8,132.84,23.0
598046,MM Sharma,0,3,0,0,0,Mumbai Indians,0.0,90.51,4.43
598046,MEK Hussey,22,27,1,1,0,Mumbai Indians,25.8,119.96,34.09
598046,M Vijay,2,4,0,0,0,Mumbai Indians,13.8,118.61,24.94
598046,KD Karthik,23,23,2,1,0,Chennai Super Kings,17.6,131.35,20.79
598046,KA Pollard,1,3,0,0,0,Chennai Super Kings,21.0,140.46,20.46
598046,Harbhajan Singh,25,11,2,2,0,Chennai Super Kings,11.2,130.97,9.47
598046,DR Smith,22,24,2,1,0,Chennai Super Kings,25.4,132.28,27.1
598046,DJ Bravo,9,7,2,0,0,Mumbai Indians,25.5,125.1,14.18
598046,CH Morris,1,5,0,0,0,Mumbai Indians,0.0,149.64,12.61
598046,B Laughlin,4,8,0,0,0,Mumbai Indians,0.0,38.46,1.25
598046,AT Rayudu,10,11,1,0,0,Chennai Super Kings,12.6,124.58,23.5
598047,Yuvraj Singh,15,11,1,1,0,Rajasthan Royals,25.2,124.78,21.86
598047,SV Samson,10,6,2,0,0,Pune Warriors,0.0,135.14,27.28
598047,STR Binny,32,13,2,2,1,Pune Warriors,3.5,125.71,13.33
598047,SR Watson,5,5,1,0,0,Pune Warriors,53.33,134.16,27.52
598047,RV Uthappa,54,46,8,1,1,Rajasthan Royals,22.4,126.15,25.15
598047,R Dravid,58,41,9,1,1,Pune Warriors,26.75,113.35,26.51
598047,JP Faulkner,3,2,0,0,0,Pune Warriors,11.0,129.8,11.71
598047,BJ Hodge,4,5,0,0,0,Pune Warriors,25.0,121.42,22.22
598047,AM Rahane,67,50,6,2,1,Pune Warriors,26.5,120.32,27.15
598047,AJ Finch,45,33,7,0,1,Rajasthan Royals,37.5,123.35,23.24
598047,AD Mathews,18,15,2,0,0,Rajasthan Royals,11.67,120.87,17.66
598047,MR Marsh,35,22,2,3,1,Rajasthan Royals,0.0,125.0,18.47
598048,MA Agarwal,29,20,3,2,0,Sunrisers Hyderabad,7.0,128.26,22.06
598048,PA Reddy,12,11,2,0,0,Royal Challengers Bengaluru,15.0,98.2,16.4
